"","res_id","date_gen","date_checkin","nights","guests","ori_id","agency_id","mean_price_per_night","status"
"1",10747199,2021-05-04,2021-05-04,1,1,4,"Agencia_18",51,"Cancelled"
"2",10747213,2021-05-04,2021-05-04,1,1,4,"Agencia_18",51,"Cancelled"
"3",10409018,2021-01-25,2021-01-26,1,1,4,"Agencia_18",35.12,"Cancelled"
"4",10409014,2021-01-25,2021-01-26,1,1,4,"Agencia_18",35.12,"Cancelled"
"5",10409015,2021-01-25,2021-01-26,1,1,4,"Agencia_18",35.12,"Cancelled"
"6",10409016,2021-01-25,2021-01-26,1,1,4,"Agencia_18",35.12,"Cancelled"
"7",10409017,2021-01-25,2021-01-26,1,1,4,"Agencia_18",35.12,"Cancelled"
"8",10466822,2021-02-15,2021-02-16,1,1,4,"Agencia_18",40,"Cancelled"
"9",10466819,2021-02-15,2021-02-16,1,1,4,"Agencia_18",40,"Cancelled"
"10",10466847,2021-02-15,2021-02-16,1,1,4,"Agencia_18",40,"Cancelled"
"11",10466848,2021-02-15,2021-02-16,1,1,4,"Agencia_18",40,"Cancelled"
"12",10490120,2021-02-23,2021-02-23,1,1,4,"Agencia_18",44.67,"Cancelled"
"13",10539764,2021-03-09,2021-03-09,1,1,4,"Agencia_18",51,"Cancelled"
"14",10539766,2021-03-09,2021-03-09,1,1,4,"Agencia_18",51,"Cancelled"
"15",10539768,2021-03-09,2021-03-09,1,1,4,"Agencia_18",51,"Cancelled"
"16",10830304,2021-05-18,2021-05-19,1,1,4,"Agencia_18",51,"Cancelled"
"17",10830309,2021-05-18,2021-05-19,1,1,4,"Agencia_18",51,"Cancelled"
"18",10587095,2021-03-22,2021-03-23,1,1,4,"Agencia_18",71,"Cancelled"
"19",10685286,2021-04-19,2021-04-20,1,1,4,"Agencia_18",51,"Cancelled"
"20",10588408,2021-03-22,2021-03-23,1,1,4,"Agencia_97",71,"Cancelled"
"21",12879559,2022-02-15,2022-02-15,1,1,4,"Agencia_239",52,"Cancelled"
"22",13112314,2022-03-11,2022-03-26,1,1,4,"Agencia_318",145,"Cancelled"
"23",11148407,2021-07-06,2021-07-07,1,1,4,"Agencia_163",50,"Confirmed"
"24",11152114,2021-07-07,2021-07-07,1,1,4,"Agencia_163",50,"Cancelled"
"25",12300869,2021-11-30,2021-12-03,1,2,4,"Agencia_328",47,"Cancelled"
"26",12300870,2021-11-30,2021-12-03,17,1,4,"Agencia_328",3,"Cancelled"
"27",12813012,2022-02-08,2022-02-08,2,1,4,"Agencia_174",50,"Cancelled"
"28",12869198,2022-02-14,2022-02-14,1,1,4,"Agencia_174",50,"Cancelled"
"29",13083367,2022-03-08,2022-03-10,1,1,4,"Agencia_174",60.5,"Cancelled"
"30",13082230,2022-03-08,2022-03-10,1,1,4,"Agencia_174",60.5,"Cancelled"
"31",12300871,2021-11-30,2021-11-30,2,1,4,"Agencia_174",60.5,"Cancelled"
"32",12677726,2022-01-24,2022-01-24,1,1,4,"Agencia_174",45,"Cancelled"
"33",13301419,2022-03-31,2022-03-31,1,1,4,"Agencia_174",66,"Cancelled"
"34",13478501,2022-04-18,2022-04-19,1,1,4,"Agencia_174",66,"Cancelled"
"35",13585382,2022-04-27,2022-04-27,7,1,4,"Agencia_174",8.64285714285714,"Cancelled"
"36",13664146,2022-05-04,2022-05-04,6,1,4,"Agencia_174",11,"Cancelled"
"37",13219740,2022-03-22,2022-03-24,1,1,4,"Agencia_359",44.33,"Cancelled"
"38",12803797,2022-02-07,2022-02-09,2,1,4,"Agencia_57",50,"Cancelled"
"39",10195043,2020-05-14,2021-03-18,2,3,4,"Agencia_12",140.81,"Confirmed"
"40",10302730,2020-12-15,2021-01-13,2,2,4,"Agencia_12",37.105,"Confirmed"
"41",10302732,2020-12-15,2021-01-13,2,3,4,"Agencia_12",47.11,"Confirmed"
"42",10302754,2020-12-15,2021-01-13,2,3,4,"Agencia_12",47.11,"Confirmed"
"43",10357288,2021-01-05,2021-01-12,2,1,4,"Agencia_12",40.505,"Cancelled"
"44",10356653,2021-01-05,2021-01-07,1,2,4,"Agencia_12",45,"Cancelled"
"45",10378706,2021-01-13,2021-01-20,1,2,4,"Agencia_12",44.1,"Cancelled"
"46",10364764,2021-01-08,2021-01-11,2,1,4,"Agencia_12",36.815,"Cancelled"
"47",10357290,2021-01-05,2021-01-12,2,1,4,"Agencia_12",40.505,"Cancelled"
"48",10400182,2021-01-21,2021-01-22,2,1,4,"Agencia_12",51.005,"Cancelled"
"49",10408823,2021-01-25,2021-01-26,1,2,4,"Agencia_12",44.1,"Cancelled"
"50",10408842,2021-01-25,2021-02-09,3,1,4,"Agencia_12",35.4033333333333,"Cancelled"
"51",10411940,2021-01-26,2021-02-01,4,1,4,"Agencia_12",50,"Cancelled"
"52",10426370,2021-02-01,2021-02-02,3,2,4,"Agencia_12",41.2966666666667,"Cancelled"
"53",10428041,2021-02-02,2021-02-10,2,2,4,"Agencia_12",44.1,"Cancelled"
"54",10416390,2021-01-28,2021-04-21,4,1,4,"Agencia_12",67,"Confirmed"
"55",10432574,2021-02-03,2021-02-03,1,2,4,"Agencia_12",44.1,"Cancelled"
"56",10426371,2021-02-01,2021-02-02,3,2,4,"Agencia_12",41.2966666666667,"Cancelled"
"57",10418923,2021-01-29,2021-02-02,1,2,4,"Agencia_12",33.01,"Cancelled"
"58",10478081,2021-02-19,2021-02-20,4,2,4,"Agencia_12",46.9225,"Cancelled"
"59",10478113,2021-02-19,2021-02-20,4,2,4,"Agencia_12",46.9225,"Cancelled"
"60",10457207,2021-02-12,2021-02-15,1,1,4,"Agencia_12",41,"Cancelled"
"61",10457277,2021-02-12,2021-02-21,2,2,4,"Agencia_12",41.85,"Confirmed"
"62",10444504,2021-02-08,2021-02-08,1,2,4,"Agencia_12",31,"Confirmed"
"63",10444662,2021-02-08,2021-03-02,29,2,4,"Agencia_12",25.3851724137931,"Confirmed"
"64",10444804,2021-02-08,2021-04-01,29,2,4,"Agencia_12",26.4455172413793,"Confirmed"
"65",10444821,2021-02-08,2021-04-29,29,2,4,"Agencia_12",25.3593103448276,"Confirmed"
"66",10475063,2021-02-17,2021-02-22,3,2,4,"Agencia_12",61.0066666666667,"Cancelled"
"67",10448089,2021-02-09,2021-02-10,1,1,4,"Agencia_12",41,"Cancelled"
"68",10475179,2021-02-18,2021-02-18,1,2,4,"Agencia_12",53.31,"Cancelled"
"69",10451245,2021-02-10,2021-02-11,1,1,4,"Agencia_12",50,"Confirmed"
"70",10463759,2021-02-14,2021-02-14,1,2,4,"Agencia_12",33.01,"Cancelled"
"71",10464631,2021-02-14,2021-02-17,1,1,4,"Agencia_12",41,"Cancelled"
"72",10465745,2021-02-15,2021-02-17,1,1,4,"Agencia_12",36.82,"Cancelled"
"73",10466440,2021-02-15,2021-02-16,1,1,4,"Agencia_12",50,"Confirmed"
"74",10500153,2021-02-26,2021-03-01,1,1,4,"Agencia_12",42.7,"Confirmed"
"75",10455833,2021-02-11,2021-02-21,2,2,4,"Agencia_12",41.85,"Cancelled"
"76",10512466,2021-03-01,2021-03-03,1,2,4,"Agencia_12",43.01,"Confirmed"
"77",10518382,2021-03-03,2021-03-08,2,1,4,"Agencia_12",35.125,"Cancelled"
"78",10493651,2021-02-24,2021-03-01,4,2,4,"Agencia_12",53.1,"Cancelled"
"79",10509693,2021-03-01,2021-03-02,1,2,4,"Agencia_12",43.01,"Cancelled"
"80",10526660,2021-03-05,2021-03-08,3,1,4,"Agencia_12",39.9433333333333,"Cancelled"
"81",10520563,2021-03-04,2021-03-08,3,2,4,"Agencia_12",44.1,"Cancelled"
"82",10527597,2021-03-05,2021-03-08,2,1,4,"Agencia_12",36.015,"Cancelled"
"83",10527594,2021-03-05,2021-03-08,2,1,4,"Agencia_12",36.015,"Cancelled"
"84",10522323,2021-03-04,2021-03-05,1,1,4,"Agencia_12",33.36,"Cancelled"
"85",10528191,2021-03-05,2021-03-05,1,1,4,"Agencia_12",39,"Cancelled"
"86",10535857,2021-03-08,2021-03-10,1,1,4,"Agencia_12",44.1,"Cancelled"
"87",10546895,2021-03-11,2021-03-11,1,2,4,"Agencia_12",44.1,"Cancelled"
"88",10539165,2021-03-09,2021-03-09,1,1,4,"Agencia_12",41,"Cancelled"
"89",10539907,2021-03-09,2021-03-09,1,1,4,"Agencia_12",41,"Cancelled"
"90",10539923,2021-03-09,2021-03-09,1,1,4,"Agencia_12",35.94,"Cancelled"
"91",10540316,2021-03-09,2021-03-09,1,1,4,"Agencia_12",49,"Cancelled"
"92",10541765,2021-03-09,2021-03-09,1,1,4,"Agencia_12",36.02,"Cancelled"
"93",10814256,2021-05-15,2021-05-15,1,2,4,"Agencia_12",161.01,"Cancelled"
"94",10543763,2021-03-10,2021-03-10,1,1,4,"Agencia_12",35.12,"Cancelled"
"95",10527589,2021-03-05,2021-03-10,2,1,4,"Agencia_12",41.005,"Cancelled"
"96",10534196,2021-03-07,2021-03-08,1,1,4,"Agencia_12",44.1,"Confirmed"
"97",10534498,2021-03-08,2021-03-11,1,2,4,"Agencia_12",28.11,"Cancelled"
"98",10545716,2021-03-10,2021-03-10,1,1,4,"Agencia_12",35.12,"Cancelled"
"99",10535296,2021-03-08,2021-03-08,3,2,4,"Agencia_12",44.1,"Cancelled"
"100",10521702,2021-03-04,2021-03-08,4,1,4,"Agencia_12",60.0025,"Cancelled"
"101",11950868,2021-10-20,2021-10-20,1,1,4,"Agencia_12",51.72,"Cancelled"
"102",11950869,2021-10-20,2021-10-20,1,2,4,"Agencia_12",69,"Cancelled"
"103",11950870,2021-10-20,2021-10-20,1,2,4,"Agencia_12",69,"Cancelled"
"104",11952035,2021-10-20,2021-10-20,1,1,4,"Agencia_12",69,"Cancelled"
"105",12531289,2022-01-03,2022-01-03,1,1,4,"Agencia_12",50.85,"Cancelled"
"106",10517075,2021-03-02,2021-03-03,1,1,4,"Agencia_12",50.28,"Cancelled"
"107",13614175,2022-04-29,2022-05-06,2,2,4,"Agencia_12",87.005,"Cancelled"
"108",11475273,2021-08-23,2021-08-24,1,2,14,"Agencia_118",56.96,"Cancelled"
"109",11454802,2021-08-20,2021-08-23,2,3,14,"Agencia_118",62.875,"Cancelled"
"110",11440192,2021-08-18,2021-08-26,3,3,14,"Agencia_118",83.5033333333333,"Cancelled"
"111",11518157,2021-08-30,2021-08-30,1,2,14,"Agencia_118",58.07,"Cancelled"
"112",11549433,2021-09-03,2021-09-09,1,1,14,"Agencia_118",52.74,"Cancelled"
"113",11635857,2021-09-14,2021-09-14,1,2,14,"Agencia_118",59,"Cancelled"
"114",13021833,2022-03-02,2022-03-02,1,3,14,"Agencia_118",67.54,"Cancelled"
"115",12586055,2022-01-11,2022-01-11,1,3,14,"Agencia_118",62.42,"Cancelled"
"116",13216962,2022-03-22,2022-04-06,1,3,14,"Agencia_118",72.19,"Cancelled"
"117",13375696,2022-04-06,2022-04-06,1,1,14,"Agencia_118",88.61,"Confirmed"
"118",13375697,2022-04-06,2022-04-06,1,1,14,"Agencia_118",88.61,"Confirmed"
"119",11442018,2021-08-18,2021-08-18,4,2,7,"Agencia_55",89.3025,"Cancelled"
"120",11248488,2021-07-21,2021-07-21,2,2,7,"Agencia_55",69.945,"Cancelled"
"121",11440187,2021-08-18,2021-10-06,1,2,7,"Agencia_55",99,"Confirmed"
"122",12290943,2021-11-29,2021-12-02,1,1,4,"Agencia_325",50,"Cancelled"
"123",12290944,2021-11-29,2021-12-02,1,1,4,"Agencia_325",50,"Cancelled"
"124",12290945,2021-11-29,2021-12-02,1,1,4,"Agencia_325",45,"Cancelled"
"125",13284550,2022-03-29,2022-03-29,1,2,4,"Agencia_365",82,"Cancelled"
"126",10829751,2021-05-18,2021-05-19,1,1,4,"Agencia_111",51,"Cancelled"
"127",11692252,2021-09-21,2021-10-01,2,1,4,"Agencia_194",96,"Cancelled"
"128",11146376,2021-07-06,2021-07-07,1,1,4,"Agencia_162",50,"Cancelled"
"129",11804681,2021-10-05,2021-10-06,1,3,4,"Agencia_211",0,"Cancelled"
"130",11804682,2021-10-05,2021-10-06,1,1,4,"Agencia_211",0,"Cancelled"
"131",12351547,2021-12-07,2021-12-09,1,2,4,"Agencia_211",0,"Cancelled"
"132",12440832,2021-12-20,2021-12-21,1,2,4,"Agencia_211",0,"Cancelled"
"133",13444947,2022-04-13,2022-04-18,1,2,4,"Agencia_211",0,"Cancelled"
"134",13692583,2022-05-06,2022-05-08,2,3,4,"Agencia_211",0,"Cancelled"
"135",10610222,2021-03-29,2021-04-10,2,1,4,"Agencia_105",52,"Confirmed"
"136",10610223,2021-03-29,2021-04-10,2,1,4,"Agencia_105",52,"Confirmed"
"137",10610224,2021-03-29,2021-04-10,2,1,4,"Agencia_105",52,"Confirmed"
"138",11579921,2021-09-07,2021-09-08,1,1,4,"Agencia_166",443.8,"Cancelled"
"139",11579924,2021-09-07,2021-09-08,1,2,4,"Agencia_166",62.8,"Cancelled"
"140",11579925,2021-09-07,2021-09-08,1,1,4,"Agencia_166",63.4,"Cancelled"
"141",11579926,2021-09-07,2021-09-08,1,1,4,"Agencia_166",63.4,"Cancelled"
"142",11579927,2021-09-07,2021-09-08,1,1,4,"Agencia_166",63.4,"Cancelled"
"143",11579928,2021-09-07,2021-09-08,1,1,4,"Agencia_166",63.4,"Cancelled"
"144",11579929,2021-09-07,2021-09-08,1,1,4,"Agencia_166",63.4,"Cancelled"
"145",11579930,2021-09-07,2021-09-08,1,1,4,"Agencia_166",63.4,"Cancelled"
"146",11579931,2021-09-07,2021-09-08,1,1,4,"Agencia_166",63.4,"Cancelled"
"147",11431653,2021-08-17,2021-08-18,8,1,4,"Agencia_277",6.125,"Cancelled"
"148",11447572,2021-08-19,2021-08-19,1,1,4,"Agencia_277",49,"Cancelled"
"149",13581711,2022-04-27,2022-04-27,1,1,4,"Agencia_277",66,"Cancelled"
"150",10738253,2021-05-01,2021-05-01,1,1,10,"Agencia_13",49,"Cancelled"
"151",10610215,2021-03-29,2021-03-29,1,1,4,"Agencia_13",49,"Cancelled"
"152",10688610,2021-04-19,2021-04-19,11,1,4,"Agencia_13",4.45454545454545,"Cancelled"
"153",11281826,2021-07-26,2021-07-27,2,1,4,"Agencia_13",24.5,"Cancelled"
"154",12108212,2021-11-08,2021-11-09,2,1,4,"Agencia_282",47.5,"Cancelled"
"155",12139601,2021-11-11,2021-11-11,1,1,4,"Agencia_282",85,"Cancelled"
"156",12350582,2021-12-07,2021-12-14,2,1,4,"Agencia_282",50,"Cancelled"
"157",12351544,2021-12-07,2021-12-14,2,1,4,"Agencia_282",50,"Cancelled"
"158",12351543,2021-12-07,2021-12-14,2,1,4,"Agencia_282",50,"Cancelled"
"159",12351545,2021-12-07,2021-12-14,2,1,4,"Agencia_282",50,"Cancelled"
"160",12351994,2021-12-07,2021-12-14,2,1,4,"Agencia_282",50,"Cancelled"
"161",10044411,2020-09-23,2021-12-04,2,2,4,"Agencia_334",143.005,"Confirmed"
"162",11539379,2021-09-01,2021-09-01,1,1,12,"Agencia_150",85,"Cancelled"
"163",10390000,2021-01-18,2021-01-18,3,1,4,"Agencia_30",41,"Cancelled"
"164",12708147,2022-01-27,2022-02-02,1,1,4,"Agencia_357",45,"Cancelled"
"165",12846567,2022-02-11,2022-02-21,3,1,4,"Agencia_230",60.3033333333333,"Cancelled"
"166",11909090,2021-10-15,2021-10-18,3,1,4,"Agencia_230",64.7033333333333,"Cancelled"
"167",12970978,2022-02-11,2022-03-02,2,1,4,"Agencia_230",60.3,"Cancelled"
"168",12779991,2022-02-04,2022-02-09,2,1,4,"Agencia_230",65.7,"Cancelled"
"169",13517742,2022-04-21,2022-05-16,1,1,4,"Agencia_230",65.8,"Cancelled"
"170",13517849,2022-04-21,2022-05-16,1,1,4,"Agencia_230",65.8,"Cancelled"
"171",13517937,2022-04-21,2022-05-16,1,1,4,"Agencia_230",65.8,"Cancelled"
"172",13517619,2022-04-21,2022-04-25,3,1,4,"Agencia_230",65.8033333333333,"Cancelled"
"173",12058647,2021-11-02,2021-11-04,1,2,4,"Agencia_276",71,"Cancelled"
"174",11544352,2021-09-02,2021-09-10,3,2,12,"Agencia_142",57.9,"Cancelled"
"175",11544389,2021-09-02,2021-09-10,2,2,12,"Agencia_142",82.35,"Cancelled"
"176",11544387,2021-09-02,2021-09-10,3,1,12,"Agencia_142",61.7933333333333,"Cancelled"
"177",11544388,2021-09-02,2021-09-10,3,1,12,"Agencia_142",61.7933333333333,"Cancelled"
"178",11544383,2021-09-02,2021-09-10,3,1,12,"Agencia_142",61.7966666666667,"Cancelled"
"179",11544390,2021-09-02,2021-09-10,2,1,12,"Agencia_142",77.85,"Cancelled"
"180",10830362,2021-05-18,2021-05-18,1,1,4,"Agencia_99",61,"Cancelled"
"181",12914930,2022-02-18,2022-02-22,1,1,4,"Agencia_99",60.3,"Cancelled"
"182",12915066,2022-02-18,2022-02-22,1,1,4,"Agencia_99",60.3,"Cancelled"
"183",13148429,2022-03-15,2022-03-31,1,1,4,"Agencia_99",65.8,"Cancelled"
"184",11808007,2021-10-04,2021-10-04,1,2,4,"Agencia_213",51,"Cancelled"
"185",12071464,2021-11-03,2021-11-03,2,2,4,"Agencia_213",60.105,"Cancelled"
"186",12075593,2021-11-03,2021-11-03,1,1,10,"Agencia_213",69.1,"Cancelled"
"187",10628708,2021-04-03,2021-04-05,4,1,11,"Agencia_109",35,"Cancelled"
"188",10628709,2021-04-03,2021-04-05,4,1,11,"Agencia_109",35,"Cancelled"
"189",11551080,2021-09-03,2021-09-08,2,1,11,"Agencia_109",57.97,"Cancelled"
"190",11551082,2021-09-03,2021-09-08,2,1,11,"Agencia_109",57.97,"Cancelled"
"191",11551081,2021-09-03,2021-09-08,2,1,11,"Agencia_109",57.97,"Cancelled"
"192",11551084,2021-09-03,2021-09-08,2,1,11,"Agencia_109",57.97,"Cancelled"
"193",10997074,2021-06-14,2021-06-21,2,1,12,"Agencia_109",55.93,"Confirmed"
"194",10997076,2021-06-14,2021-06-21,2,2,12,"Agencia_109",48.285,"Confirmed"
"195",11551083,2021-09-03,2021-09-08,1,1,11,"Agencia_109",57.97,"Cancelled"
"196",10793347,2021-05-12,2021-05-23,1,1,4,"Agencia_51",37.76,"Cancelled"
"197",10475209,2021-02-18,2021-02-18,1,3,4,"Agencia_62",55.01,"Cancelled"
"198",11712042,2021-09-23,2021-09-28,1,2,4,"Agencia_198",67,"Cancelled"
"199",11712086,2021-09-23,2021-09-28,1,1,4,"Agencia_198",66,"Cancelled"
"200",10391997,2021-01-18,2021-01-18,2,1,10,"Agencia_37",51.005,"Cancelled"
"201",13624058,2022-04-30,2022-05-01,2,1,12,"Agencia_393",55.34,"Cancelled"
"202",13614980,2022-04-29,2022-05-02,3,1,4,"Agencia_393",62.5033333333333,"Cancelled"
"203",13614867,2022-04-29,2022-05-02,3,1,4,"Agencia_393",62.5033333333333,"Cancelled"
"204",13560104,2022-04-25,2022-04-25,2,1,4,"Agencia_393",56.25,"Cancelled"
"205",13617733,2022-04-29,2022-05-03,3,1,4,"Agencia_393",62.5033333333333,"Cancelled"
"206",13679760,2022-05-05,2022-05-05,1,1,4,"Agencia_393",62.5,"Cancelled"
"207",11687564,2021-09-20,2021-09-21,1,1,4,"Agencia_187",64.7,"Cancelled"
"208",11743825,2021-09-27,2021-09-28,1,1,4,"Agencia_187",60,"Cancelled"
"209",11948239,2021-10-20,2021-11-08,1,1,4,"Agencia_187",64.7,"Cancelled"
"210",11948240,2021-10-20,2021-11-08,1,1,4,"Agencia_187",64.7,"Cancelled"
"211",11973146,2021-10-22,2021-10-27,1,1,4,"Agencia_187",64.7,"Cancelled"
"212",12057001,2021-11-02,2021-11-03,1,1,4,"Agencia_187",65.8,"Confirmed"
"213",13047124,2022-03-08,2022-03-14,1,1,4,"Agencia_187",68.2,"Cancelled"
"214",13047126,2022-03-08,2022-03-14,1,1,4,"Agencia_187",68.2,"Cancelled"
"215",13047125,2022-03-08,2022-03-14,1,1,4,"Agencia_187",68.2,"Cancelled"
"216",13047123,2022-03-08,2022-03-14,1,1,4,"Agencia_187",68.2,"Cancelled"
"217",12399655,2021-12-14,2021-12-15,1,1,4,"Agencia_187",50,"Cancelled"
"218",13280587,2022-03-29,2022-03-29,1,1,4,"Agencia_187",60.3,"Cancelled"
"219",13675296,2022-05-05,2022-05-12,1,1,4,"Agencia_187",65.8,"Cancelled"
"220",10838808,2021-05-19,2021-05-19,2,1,4,"Agencia_104",51.005,"Cancelled"
"221",10979133,2021-06-11,2021-06-15,1,1,4,"Agencia_139",50,"Cancelled"
"222",10458207,2021-02-12,2021-02-15,4,1,4,"Agencia_61",37,"Cancelled"
"223",10476079,2021-02-18,2021-02-18,6,1,4,"Agencia_61",36.9983333333333,"Cancelled"
"224",10476080,2021-02-18,2021-02-19,4,1,4,"Agencia_61",37,"Cancelled"
"225",11785857,2021-10-01,2021-10-03,5,1,4,"Agencia_61",69.602,"Cancelled"
"226",12849305,2022-02-11,2022-02-13,3,1,4,"Agencia_61",53.67,"Cancelled"
"227",13493256,2022-04-19,2022-04-20,1,1,4,"Agencia_392",70,"Cancelled"
"228",10517767,2021-03-03,2021-03-10,1,1,12,"Agencia_79",59,"Confirmed"
"229",10517768,2021-03-03,2021-03-10,1,1,12,"Agencia_79",59,"Confirmed"
"230",10517769,2021-03-03,2021-03-10,1,1,12,"Agencia_79",59,"Confirmed"
"231",11548533,2021-09-03,2021-09-20,1,1,12,"Agencia_79",55,"Cancelled"
"232",11017365,2021-06-17,2021-06-25,1,1,12,"Agencia_79",48.5,"Cancelled"
"233",11111372,2021-07-01,2021-07-04,1,1,4,"Agencia_79",38,"Cancelled"
"234",12815002,2022-02-08,2022-02-09,1,1,4,"Agencia_79",45,"Cancelled"
"235",11782010,2021-10-01,2021-11-12,1,2,12,"Agencia_79",50,"Cancelled"
"236",12875386,2022-02-14,2022-02-25,1,1,4,"Agencia_79",60.3,"Cancelled"
"237",12896345,2022-02-16,2022-02-23,1,1,4,"Agencia_79",60.3,"Cancelled"
"238",12881993,2022-02-15,2022-02-15,3,1,4,"Agencia_79",55.87,"Cancelled"
"239",11972449,2021-10-22,2021-11-06,9,1,4,"Agencia_79",63.0022222222222,"Cancelled"
"240",11972450,2021-10-22,2021-11-06,9,1,4,"Agencia_79",63.0022222222222,"Cancelled"
"241",11972451,2021-10-22,2021-11-06,9,1,4,"Agencia_79",63.0022222222222,"Cancelled"
"242",11973148,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Confirmed"
"243",13000471,2022-02-28,2022-03-01,1,1,7,"Agencia_79",37.01,"Cancelled"
"244",12003340,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Confirmed"
"245",12003338,2021-10-22,2021-11-19,5,1,4,"Agencia_79",124.8,"Cancelled"
"246",12004633,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Cancelled"
"247",12004635,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Cancelled"
"248",12013180,2021-10-27,2021-10-27,23,1,4,"Agencia_79",40.5,"Cancelled"
"249",12021401,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Cancelled"
"250",12022888,2021-10-28,2021-11-05,1,1,13,"Agencia_79",55.93,"Cancelled"
"251",12022892,2021-10-28,2021-10-29,1,1,13,"Agencia_79",55.93,"Cancelled"
"252",12023945,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Cancelled"
"253",13023654,2022-03-02,2022-03-03,2,1,4,"Agencia_79",54.27,"Cancelled"
"254",13015331,2022-03-01,2022-03-04,1,1,4,"Agencia_79",85,"Cancelled"
"255",12057234,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Cancelled"
"256",12078348,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Confirmed"
"257",12118177,2021-10-22,2021-11-22,1,1,4,"Agencia_79",62.4,"Cancelled"
"258",12127413,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Cancelled"
"259",12128337,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Cancelled"
"260",12128403,2021-10-22,2021-11-22,2,1,4,"Agencia_79",62.4,"Cancelled"
"261",13570572,2022-04-26,2022-04-26,1,1,12,"Agencia_79",56.25,"Cancelled"
"262",12169893,2021-11-15,2021-11-19,1,1,12,"Agencia_79",65.8,"Cancelled"
"263",12178125,2021-10-22,2021-11-23,1,1,4,"Agencia_79",62.4,"Cancelled"
"264",12128260,2021-10-22,2021-11-23,1,1,4,"Agencia_79",62.4,"Cancelled"
"265",12180643,2021-11-15,2021-11-19,1,1,12,"Agencia_79",59.22,"Cancelled"
"266",13490262,2022-04-19,2022-04-27,1,1,12,"Agencia_79",112.5,"Confirmed"
"267",13490321,2022-04-19,2022-04-27,1,1,12,"Agencia_79",112.5,"Confirmed"
"268",13087611,2022-03-09,2022-03-13,1,1,12,"Agencia_79",46.8,"Cancelled"
"269",12290950,2021-11-29,2021-12-01,1,1,12,"Agencia_79",54.27,"Cancelled"
"270",12373322,2021-12-10,2021-12-15,1,1,4,"Agencia_79",45,"Cancelled"
"271",12425354,2021-12-17,2022-01-28,2,1,12,"Agencia_79",50.4,"Confirmed"
"272",12425353,2021-12-17,2022-01-28,2,2,12,"Agencia_79",42.305,"Cancelled"
"273",13175778,2022-03-18,2022-03-20,1,1,12,"Agencia_79",46.8,"Cancelled"
"274",13175849,2022-03-18,2022-03-20,1,1,12,"Agencia_79",46.8,"Cancelled"
"275",13175847,2022-03-18,2022-03-20,1,1,12,"Agencia_79",46.8,"Cancelled"
"276",12561593,2022-01-08,2022-01-14,5,1,4,"Agencia_79",13.16,"Cancelled"
"277",12608864,2022-01-14,2022-01-18,2,1,12,"Agencia_79",292.68,"Cancelled"
"278",12608866,2022-01-14,2022-01-18,2,1,12,"Agencia_79",36.585,"Cancelled"
"279",12608867,2022-01-14,2022-01-18,2,1,12,"Agencia_79",36.585,"Cancelled"
"280",12608868,2022-01-14,2022-01-18,2,1,12,"Agencia_79",36.585,"Cancelled"
"281",12608869,2022-01-14,2022-01-18,2,1,12,"Agencia_79",36.585,"Cancelled"
"282",12608870,2022-01-14,2022-01-18,2,1,12,"Agencia_79",36.585,"Cancelled"
"283",12608871,2022-01-14,2022-01-18,2,1,12,"Agencia_79",36.585,"Cancelled"
"284",12608893,2022-01-14,2022-01-18,2,1,12,"Agencia_79",36.585,"Cancelled"
"285",13221565,2022-03-23,2022-03-23,2,1,12,"Agencia_79",54.27,"Cancelled"
"286",13221568,2022-03-23,2022-03-23,2,1,12,"Agencia_79",54.27,"Cancelled"
"287",12608872,2022-01-14,2022-01-18,2,1,12,"Agencia_79",36.585,"Cancelled"
"288",12666416,2022-01-22,2022-01-28,1,1,7,"Agencia_79",48.6,"Cancelled"
"289",13586212,2022-04-27,2022-05-06,1,1,12,"Agencia_79",498.96,"Cancelled"
"290",13586243,2022-04-27,2022-05-06,1,3,12,"Agencia_79",393.12,"Cancelled"
"291",13586245,2022-04-27,2022-05-07,1,1,12,"Agencia_79",83.16,"Cancelled"
"292",13211789,2022-03-22,2022-03-28,3,1,4,"Agencia_79",93.6033333333333,"Cancelled"
"293",13211749,2022-03-22,2022-03-28,3,1,4,"Agencia_79",93.6033333333333,"Cancelled"
"294",13213424,2022-03-22,2022-03-28,4,1,12,"Agencia_79",58.41,"Cancelled"
"295",13213423,2022-03-22,2022-03-28,3,1,12,"Agencia_79",175.23,"Cancelled"
"296",13234698,2022-03-24,2022-03-29,2,1,12,"Agencia_79",60.3,"Cancelled"
"297",13237925,2022-03-22,2022-03-28,3,1,12,"Agencia_79",58.41,"Confirmed"
"298",13237926,2022-03-22,2022-03-28,3,1,12,"Agencia_79",58.41,"Cancelled"
